id,name,type,code,full_path,parent_id:id
xadoi6120250805154610632,Xã Đồi 61,ward,26284,Tỉnh Đồng Nai > Huyện Trảng Bom > Xã Đồi 61,environment.thanhphodian
xahungthinh20250805154610633,Xã Hưng Thịnh,ward,26287,Tỉnh Đồng Nai > Huyện Trảng Bom > Xã Hưng Thịnh,environment.thanhphodian
xaquangtien20250805154610634,Xã Quảng Tiến,ward,26290,Tỉnh Đồng Nai > Huyện Trảng Bom > Xã Quảng Tiến,environment.thanhphodian
xagiangdien20250805154610636,Xã Giang Điền,ward,26293,Tỉnh Đồng Nai > Huyện Trảng Bom > Xã Giang Điền,environment.thanhphodian
xaanvien20250805154610637,Xã An Viễn,ward,26296,Tỉnh Đồng Nai > Huyện Trảng Bom > Xã An Viễn,environment.thanhphodian
xagiatan120250805154610638,Xã Gia Tân 1,ward,26299,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Gia Tân 1,environment.thanhphothuanan
xagiatan220250805154610639,Xã Gia Tân 2,ward,26302,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Gia Tân 2,environment.thanhphothuanan
xagiatan320250805154610640,Xã Gia Tân 3,ward,26305,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Gia Tân 3,environment.thanhphothuanan
xagiakiem20250805154610642,Xã Gia Kiệm,ward,26308,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Gia Kiệm,environment.thanhphothuanan
xaquangtrung20250805154610643,Xã Quang Trung,ward,26311,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Quang Trung,environment.thanhphothuanan
xabauham220250805154610644,Xã Bàu Hàm 2,ward,26314,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Bàu Hàm 2,environment.thanhphothuanan
xahungloc20250805154610645,Xã Hưng Lộc,ward,26317,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Hưng Lộc,environment.thanhphothuanan
xalo2520250805154610646,Xã Lộ 25,ward,26320,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Lộ 25,environment.thanhphothuanan
xaxuanthien20250805154610648,Xã Xuân Thiện,ward,26323,Tỉnh Đồng Nai > Huyện Thống Nhất > Xã Xuân Thiện,environment.thanhphothuanan
thitrandaugiay20250805154610649,Thị trấn Dầu Giây,ward,26326,Tỉnh Đồng Nai > Huyện Thống Nhất > Thị trấn Dầu Giây,environment.thanhphothuanan
xasongnhan20250805154610650,Xã Sông Nhạn,ward,26329,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Sông Nhạn,environment.huyenbactanuyen
xaxuanque20250805154610651,Xã Xuân Quế,ward,26332,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Xuân Quế,environment.huyenbactanuyen
xanhannghia20250805154610652,Xã Nhân Nghĩa,ward,26335,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Nhân Nghĩa,environment.huyenbactanuyen
xaxuanduong20250805154610654,Xã Xuân Đường,ward,26338,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Xuân Đường,environment.huyenbactanuyen
thitranlonggiao20250805154610655,Thị trấn Long Giao,ward,26341,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Thị trấn Long Giao,environment.huyenbactanuyen
xaxuanmy20250805154610656,Xã Xuân Mỹ,ward,26344,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Xuân Mỹ,environment.huyenbactanuyen
xathuaduc20250805154610657,Xã Thừa Đức,ward,26347,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Thừa Đức,environment.huyenbactanuyen
xabaobinh20250805154610659,Xã Bảo Bình,ward,26350,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Bảo Bình,environment.huyenbactanuyen
xaxuanbao20250805154610660,Xã Xuân Bảo,ward,26353,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Xuân Bảo,environment.huyenbactanuyen
xaxuantay20250805154610661,Xã Xuân Tây,ward,26356,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Xuân Tây,environment.huyenbactanuyen
xaxuandong20250805154610662,Xã Xuân Đông,ward,26359,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Xuân Đông,environment.huyenbactanuyen
xasongray20250805154610664,Xã Sông Ray,ward,26362,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Sông Ray,environment.huyenbactanuyen
xalamsan20250805154610665,Xã Lâm San,ward,26365,Tỉnh Đồng Nai > Huyện Cẩm Mỹ > Xã Lâm San,environment.huyenbactanuyen
xaphuocthien20250805154610666,Xã Phước Thiền,ward,26470,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Phước Thiền,environment.thanhphobienhoa
xalongtan20250805154610667,Xã Long Tân,ward,26473,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Long Tân,environment.thanhphobienhoa
xadaiphuoc20250805154610669,Xã Đại Phước,ward,26476,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Đại Phước,environment.thanhphobienhoa
thitranhiepphuoc20250805154610670,Thị trấn Hiệp Phước,ward,26479,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Thị trấn Hiệp Phước,environment.thanhphobienhoa
xaphuhuu20250805154610671,Xã Phú Hữu,ward,26482,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Phú Hữu,environment.thanhphobienhoa
xaphuhoi20250805154610672,Xã Phú Hội,ward,26485,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Phú Hội,environment.thanhphobienhoa
xaphuthanh20250805154610673,Xã Phú Thạnh,ward,26488,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Phú Thạnh,environment.thanhphobienhoa
xaphudong20250805154610675,Xã Phú Đông,ward,26491,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Phú Đông,environment.thanhphobienhoa
xalongtho20250805154610676,Xã Long Thọ,ward,26494,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Long Thọ,environment.thanhphobienhoa
xavinhthanh20250805154610677,Xã Vĩnh Thanh,ward,26497,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Vĩnh Thanh,environment.thanhphobienhoa
xaphuockhanh20250805154610678,Xã Phước Khánh,ward,26500,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Phước Khánh,environment.thanhphobienhoa
xaphuocan20250805154610679,Xã Phước An,ward,26503,Tỉnh Đồng Nai > Huyện Nhơn Trạch > Xã Phước An,environment.thanhphobienhoa
phuong120250805154610681,Phường 1,ward,26506," > Phường 1",environment.huyendinhquan
phuongthangtam20250805154610682,Phường Thắng Tam,ward,26508," > Phường Thắng Tam",environment.huyendinhquan
phuong220250805154610683,Phường 2,ward,26509," > Phường 2",environment.huyendinhquan
phuong320250805154610684,Phường 3,ward,26512," > Phường 3",environment.huyendinhquan
phuong420250805154610685,Phường 4,ward,26515," > Phường 4",environment.huyendinhquan
phuong520250805154610687,Phường 5,ward,26518," > Phường 5",environment.huyendinhquan
phuongthangnhi20250805154610688,Phường Thắng Nhì,ward,26521," > Phường Thắng Nhì",environment.huyendinhquan
phuong720250805154610689,Phường 7,ward,26524," > Phường 7",environment.huyendinhquan
phuongnguyenanninh20250805154610690,Phường Nguyễn An Ninh,ward,26526," > Phường Nguyễn An Ninh",environment.huyendinhquan
phuong820250805154610692,Phường 8,ward,26527," > Phường 8",environment.huyendinhquan
phuong920250805154610693,Phường 9,ward,26530," > Phường 9",environment.huyendinhquan
phuongthangnhat20250805154610694,Phường Thắng Nhất,ward,26533," > Phường Thắng Nhất",environment.huyendinhquan
phuongrachdua20250805154610695,Phường Rạch Dừa,ward,26535," > Phường Rạch Dừa",environment.huyendinhquan
phuong1020250805154610696,Phường 10,ward,26536," > Phường 10",environment.huyendinhquan
phuong1120250805154610697,Phường 11,ward,26539," > Phường 11",environment.huyendinhquan
phuong1220250805154610699,Phường 12,ward,26542," > Phường 12",environment.huyendinhquan
xalongson20250805154610700,Xã Long Sơn,ward,26545," > Xã Long Sơn",environment.huyendinhquan
phuongphuochung20250805154610701,Phường Phước Hưng,ward,26548," > Phường Phước Hưng",environment.huyentrangbom
phuongphuocnguyen20250805154610702,Phường Phước Nguyên,ward,26554," > Phường Phước Nguyên",environment.huyentrangbom
phuonglongtoan20250805154610704,Phường Long Toàn,ward,26557," > Phường Long Toàn",environment.huyentrangbom
phuonglongtam20250805154610705,Phường Long Tâm,ward,26558," > Phường Long Tâm",environment.huyentrangbom
phuongphuoctrung20250805154610706,Phường Phước Trung,ward,26560," > Phường Phước Trung",environment.huyentrangbom
phuonglonghuong20250805154610707,Phường Long Hương,ward,26563," > Phường Long Hương",environment.huyentrangbom
phuongkimdinh20250805154610708,Phường Kim Dinh,ward,26566," > Phường Kim Dinh",environment.huyentrangbom
xatanhung20250805154610709,Xã Tân Hưng,ward,26567," > Xã Tân Hưng",environment.huyentrangbom
xalongphuoc20250805154610711,Xã Long Phước,ward,26569," > Xã Long Phước",environment.huyentrangbom
xahoalong20250805154610712,Xã Hoà Long,ward,26572," > Xã Hoà Long",environment.huyentrangbom
xabauchinh20250805154610713,Xã Bàu Chinh,ward,26574," > Xã Bàu Chinh",environment.huyencammy
thitranngaigiao20250805154610714,Thị trấn Ngãi Giao,ward,26575," > Thị trấn Ngãi Giao",environment.huyencammy
xabinhba20250805154610715,Xã Bình Ba,ward,26578," > Xã Bình Ba",environment.huyencammy
xasuoinghe20250805154610717,Xã Suối Nghệ,ward,26581," > Xã Suối Nghệ",environment.huyencammy
xaxuanson20250805154610718,Xã Xuân Sơn,ward,26584," > Xã Xuân Sơn",environment.huyencammy
xasonbinh20250805154610719,Xã Sơn Bình,ward,26587," > Xã Sơn Bình",environment.huyencammy
xabinhgia20250805154610720,Xã Bình Giã,ward,26590," > Xã Bình Giã",environment.huyencammy
xabinhtrung20250805154610721,Xã Bình Trung,ward,26593," > Xã Bình Trung",environment.huyencammy
xaxabang20250805154610722,Xã Xà Bang,ward,26596," > Xã Xà Bang",environment.huyencammy
xacubi20250805154610723,Xã Cù Bị,ward,26599," > Xã Cù Bị",environment.huyencammy
xalanglon20250805154610725,Xã Láng Lớn,ward,26602," > Xã Láng Lớn",environment.huyencammy
xaquangthanh20250805154610726,Xã Quảng Thành,ward,26605," > Xã Quảng Thành",environment.huyencammy
thitrankimlong20250805154610727,Thị trấn Kim Long,ward,26608," > Thị trấn Kim Long",environment.huyencammy
xasuoirao20250805154610728,Xã Suối Rao,ward,26611," > Xã Suối Rao",environment.huyencammy
xadabac20250805154610729,Xã Đá Bạc,ward,26614," > Xã Đá Bạc",environment.huyencammy
xanghiathanh20250805154610730,Xã Nghĩa Thành,ward,26617," > Xã Nghĩa Thành",environment.huyencammy
thitranphuocbuu20250805154610732,Thị trấn Phước Bửu,ward,26620," > Thị trấn Phước Bửu",environment.huyenlongthanh
xaphuocthuan20250805154610733,Xã Phước Thuận,ward,26623," > Xã Phước Thuận",environment.huyenlongthanh
xaphuoctan20250805154610734,Xã Phước Tân,ward,26626," > Xã Phước Tân",environment.huyenlongthanh
xaxuyenmoc20250805154610735,Xã Xuyên Mộc,ward,26629," > Xã Xuyên Mộc",environment.huyenlongthanh
xabongtrang20250805154610737,Xã Bông Trang,ward,26632," > Xã Bông Trang",environment.huyenlongthanh
xatanlam20250805154610738,Xã Tân Lâm,ward,26635," > Xã Tân Lâm",environment.huyenlongthanh
xabaulam20250805154610739,Xã Bàu Lâm,ward,26638," > Xã Bàu Lâm",environment.huyenlongthanh
xahoabinh20250805154610740,Xã Hòa Bình,ward,26641," > Xã Hòa Bình",environment.huyenlongthanh
xahoahung20250805154610741,Xã Hòa Hưng,ward,26644," > Xã Hòa Hưng",environment.huyenlongthanh
xahoahiep20250805154610742,Xã Hòa Hiệp,ward,26647," > Xã Hòa Hiệp",environment.huyenlongthanh
xahoahoi20250805154610744,Xã Hòa Hội,ward,26650," > Xã Hòa Hội",environment.huyenlongthanh
xabungrieng20250805154610745,Xã Bưng Riềng,ward,26653," > Xã Bưng Riềng",environment.huyenlongthanh
xabinhchau20250805154610746,Xã Bình Châu,ward,26656," > Xã Bình Châu",environment.huyenlongthanh
thitranlongdien20250805154610747,Thị trấn Long Điền,ward,26659," > Thị trấn Long Điền",environment.huyennhoantrach
thitranlonghai20250805154610749,Thị trấn Long Hải,ward,26662," > Thị trấn Long Hải",environment.huyennhoantrach
xataman20250805154610750,Xã Tam An,ward,26668," > Xã Tam An",environment.huyennhoantrach
xaphuoctinh20250805154610751,Xã Phước Tỉnh,ward,26674," > Xã Phước Tỉnh",environment.huyennhoantrach
xaphuochung20250805154610752,Xã Phước Hưng,ward,26677," > Xã Phước Hưng",environment.huyennhoantrach
thitrandatdo20250805154610753,Thị trấn Đất Đỏ,ward,26680," > Thị trấn Đất Đỏ",environment.huyennhoantrach
xaphuoclongtho20250805154610755,Xã Phước Long Thọ,ward,26683," > Xã Phước Long Thọ",environment.huyennhoantrach
xaphuochoi20250805154610756,Xã Phước Hội,ward,26686," > Xã Phước Hội",environment.huyennhoantrach
thitranphuochai20250805154610757,Thị trấn Phước Hải,ward,26689," > Thị trấn Phước Hải",environment.huyennhoantrach
xalongtan20250805154610758,Xã Long Tân,ward,26695," > Xã Long Tân",environment.huyennhoantrach
xalangdai20250805154610759,Xã Láng Dài,ward,26698," > Xã Láng Dài",environment.huyennhoantrach
phuongtandinh20250805154610761,Phường Tân Định,ward,26734,Thành phố Hồ Chí Minh > Quận 1 > Phường Tân Định,environment.quan1
phuongdakao20250805154610762,Phường Đa Kao,ward,26737,Thành phố Hồ Chí Minh > Quận 1 > Phường Đa Kao,environment.quan1
phuongbennghe20250805154610763,Phường Bến Nghé,ward,26740,Thành phố Hồ Chí Minh > Quận 1 > Phường Bến Nghé,environment.quan1
phuongbenthanh20250805154610764,Phường Bến Thành,ward,26743,Thành phố Hồ Chí Minh > Quận 1 > Phường Bến Thành,environment.quan1
phuongnguyenthaibinh20250805154610765,Phường Nguyễn Thái Bình,ward,26746,Thành phố Hồ Chí Minh > Quận 1 > Phường Nguyễn Thái Bình,environment.quan1
phuongphamngulao20250805154610767,Phường Phạm Ngũ Lão,ward,26749,Thành phố Hồ Chí Minh > Quận 1 > Phường Phạm Ngũ Lão,environment.quan1
phuongcauonglanh20250805154610768,Phường Cầu Ông Lãnh,ward,26752,Thành phố Hồ Chí Minh > Quận 1 > Phường Cầu Ông Lãnh,environment.quan1
phuongcogiang20250805154610769,Phường Cô Giang,ward,26755,Thành phố Hồ Chí Minh > Quận 1 > Phường Cô Giang,environment.quan1
phuongnguyencutrinh20250805154610771,Phường Nguyễn Cư Trinh,ward,26758,Thành phố Hồ Chí Minh > Quận 1 > Phường Nguyễn Cư Trinh,environment.quan1
phuongcaukho20250805154610772,Phường Cầu Kho,ward,26761,Thành phố Hồ Chí Minh > Quận 1 > Phường Cầu Kho,environment.quan1
phuongthanhxuan20250805154610773,Phường Thạnh Xuân,ward,26764,Thành phố Hồ Chí Minh > Quận 12 > Phường Thạnh Xuân,environment.quan12
phuongthanhloc20250805154610775,Phường Thạnh Lộc,ward,26767,Thành phố Hồ Chí Minh > Quận 12 > Phường Thạnh Lộc,environment.quan12
phuonghiepthanh20250805154610776,Phường Hiệp Thành,ward,26770,Thành phố Hồ Chí Minh > Quận 12 > Phường Hiệp Thành,environment.quan12
phuongthoian20250805154610777,Phường Thới An,ward,26773,Thành phố Hồ Chí Minh > Quận 12 > Phường Thới An,environment.quan12
phuongtanchanhhiep20250805154610779,Phường Tân Chánh Hiệp,ward,26776,Thành phố Hồ Chí Minh > Quận 12 > Phường Tân Chánh Hiệp,environment.quan12
phuonganphudong20250805154610780,Phường An Phú Đông,ward,26779,Thành phố Hồ Chí Minh > Quận 12 > Phường An Phú Đông,environment.quan12
phuongtanthoihiep20250805154610781,Phường Tân Thới Hiệp,ward,26782,Thành phố Hồ Chí Minh > Quận 12 > Phường Tân Thới Hiệp,environment.quan12
phuongtrungmytay20250805154610782,Phường Trung Mỹ Tây,ward,26785,Thành phố Hồ Chí Minh > Quận 12 > Phường Trung Mỹ Tây,environment.quan12
phuongtanhungthuan20250805154610784,Phường Tân Hưng Thuận,ward,26787,Thành phố Hồ Chí Minh > Quận 12 > Phường Tân Hưng Thuận,environment.quan12
phuongdonghungthuan20250805154610785,Phường Đông Hưng Thuận,ward,26788,Thành phố Hồ Chí Minh > Quận 12 > Phường Đông Hưng Thuận,environment.quan12
phuongtanthoinhat20250805154610786,Phường Tân Thới Nhất,ward,26791,Thành phố Hồ Chí Minh > Quận 12 > Phường Tân Thới Nhất,environment.quan12
phuong1520250805154610788,Phường 15,ward,26872,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 15,environment.quangovap
phuong1720250805154610789,Phường 17,ward,26875,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 17,environment.quangovap
phuong620250805154610790,Phường 6,ward,26876,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 6,environment.quangovap
phuong1620250805154610791,Phường 16,ward,26878,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 16,environment.quangovap
phuong1220250805154610793,Phường 12,ward,26881,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 12,environment.quangovap
phuong1420250805154610794,Phường 14,ward,26882,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 14,environment.quangovap
phuong1020250805154610795,Phường 10,ward,26884,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 10,environment.quangovap
phuong520250805154610796,Phường 5,ward,26887,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 5,environment.quangovap
phuong120250805154610797,Phường 1,ward,26890,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 1,environment.quangovap
phuong820250805154610799,Phường 8,ward,26898,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 8,environment.quangovap
phuong1120250805154610800,Phường 11,ward,26899,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 11,environment.quangovap
phuong320250805154610801,Phường 3,ward,26902,Thành phố Hồ Chí Minh > Quận Gò Vấp > Phường 3,environment.quangovap
phuong1320250805154610802,Phường 13,ward,26905,Thành phố Hồ Chí Minh > Quận Bình Thạnh > Phường 13,environment.quanbinhthanh
phuong1120250805154610803,Phường 11,ward,26908,Thành phố Hồ Chí Minh > Quận Bình Thạnh > Phường 11,environment.quanbinhthanh
phuong2720250805154610805,Phường 27,ward,26911,Thành phố Hồ Chí Minh > Quận Bình Thạnh > Phường 27,environment.quanbinhthanh
phuong2620250805154610806,Phường 26,ward,26914,Thành phố Hồ Chí Minh > Quận Bình Thạnh > Phường 26,environment.quanbinhthanh
phuong1220250805154610807,Phường 12,ward,26917,Thành phố Hồ Chí Minh > Quận Bình Thạnh > Phường 12,environment.quanbinhthanh
